review_id,product_id,user_id,rating,review_text,review_date,helpful_votes,category
REV001259,PRD0160,USR03473,5,Works perfectly. Exactly as described.,2026-03-16,90,Home & Kitchen
REV001260,PRD0340,USR00070,4,Excellent product! Highly recommended.,2024-10-28,155,Beauty
REV001261,PRD0437,USR01988,3,Nothing special but works fine.,2025-12-15,135,Grocery
REV001262,PRD0027,USR02473,4,Excellent product! Highly recommended.,2024-06-03,100,Books
REV001263,PRD0386,USR00736,5,Works perfectly. Exactly as described.,2025-09-27,162,Sports
REV001264,PRD0163,USR00323,1,Product stopped working after 2 days.,2025-06-04,186,Toys
REV001265,PRD0373,USR02367,5,Best purchase I made this year.,2026-02-04,141,Grocery
REV001266,PRD0162,USR02462,5,Very fast delivery and great quality.,2024-06-26,153,Grocery
REV001267,PRD0424,USR02774,4,Excellent product! Highly recommended.,2024-06-03,110,Home & Kitchen
REV001268,PRD0049,USR00501,2,Worst product ever. Do not buy.,2024-08-30,44,Books
REV001269,PRD0238,USR03601,5,Top quality. Will buy again.,2026-03-03,9,Toys
REV001270,PRD0336,USR01475,5,Very fast delivery and great quality.,2026-03-13,193,Grocery
REV001271,PRD0203,USR02597,5,Works perfectly. Exactly as described.,2024-05-17,71,Beauty
REV001272,PRD0378,USR04942,4,Works perfectly. Exactly as described.,2024-08-31,17,Toys
REV001273,PRD0445,USR02546,3,Okay product. Average quality.,2025-06-25,150,Toys
REV001274,PRD0382,USR03379,3,Okay product. Average quality.,2025-10-05,109,Home & Kitchen
REV001275,PRD0315,USR01602,5,Very fast delivery and great quality.,2024-11-02,90,Beauty
REV001276,PRD0335,USR04701,3,Average experience. Delivery was okay.,2025-11-01,126,Grocery
REV001277,PRD0102,USR03368,4,Excellent product! Highly recommended.,2024-08-08,89,Beauty
REV001278,PRD0266,USR02901,5,Amazing value for money. Love it!,2024-11-30,1,Beauty
REV001279,PRD0183,USR03293,4,Amazing value for money. Love it!,2024-08-28,38,Fashion
REV001280,PRD0361,USR04534,2,Product stopped working after 2 days.,2024-06-16,148,Electronics
REV001281,PRD0109,USR04120,3,Okay product. Average quality.,2024-11-05,77,Beauty
REV001282,PRD0217,USR02640,5,Works perfectly. Exactly as described.,2025-02-12,188,Beauty
REV001283,PRD0029,USR03296,3,Decent. Could be better for the price.,2024-04-26,166,Fashion
REV001284,PRD0170,USR01992,5,Top quality. Will buy again.,2024-10-02,111,Beauty
REV001285,PRD0067,USR00597,3,Average experience. Delivery was okay.,2025-06-02,126,Beauty
REV001286,PRD0419,USR03166,1,Pathetic quality. Waste of money.,2025-04-14,18,Home & Kitchen
REV001287,PRD0213,USR00943,4,Very fast delivery and great quality.,2025-04-06,4,Books
REV001288,PRD0163,USR00666,5,Amazing value for money. Love it!,2025-01-02,91,Toys
REV001289,PRD0479,USR01117,3,Nothing special but works fine.,2025-12-19,99,Books
REV001290,PRD0330,USR04918,5,Works perfectly. Exactly as described.,2025-02-06,83,Electronics
REV001291,PRD0107,USR00885,2,Product stopped working after 2 days.,2025-02-10,102,Electronics
REV001292,PRD0048,USR02815,2,Worst product ever. Do not buy.,2026-03-17,35,Grocery
REV001293,PRD0120,USR02375,2,Pathetic quality. Waste of money.,2024-07-01,126,Grocery
REV001294,PRD0183,USR03142,4,Very fast delivery and great quality.,2024-09-14,174,Fashion
REV001295,PRD0393,USR03365,4,Excellent product! Highly recommended.,2024-06-23,57,Grocery
REV001296,PRD0234,USR01587,5,Very fast delivery and great quality.,2025-03-06,47,Sports
REV001297,PRD0374,USR01969,4,Amazing value for money. Love it!,2025-08-30,37,Fashion
REV001298,PRD0190,USR00378,5,Works perfectly. Exactly as described.,2025-12-13,38,Fashion
REV001299,PRD0095,USR03531,5,Very fast delivery and great quality.,2026-01-22,93,Fashion
REV001300,PRD0161,USR04995,3,Decent. Could be better for the price.,2024-11-23,57,Beauty
REV001301,PRD0451,USR03699,1,Defective item received. No proper support.,2025-03-11,176,Books
REV001302,PRD0343,USR04180,4,Excellent product! Highly recommended.,2025-12-15,192,Fashion
REV001303,PRD0011,USR04663,3,Nothing special but works fine.,2026-01-15,40,Sports
REV001304,PRD0228,USR02631,4,Best purchase I made this year.,2025-01-27,180,Toys
REV001305,PRD0488,USR04473,1,Pathetic quality. Waste of money.,2024-09-26,63,Toys
REV001306,PRD0368,USR01074,5,Top quality. Will buy again.,2025-01-11,154,Beauty
REV001307,PRD0003,USR02227,4,Very fast delivery and great quality.,2025-12-11,167,Sports
REV001308,PRD0435,USR01935,5,Works perfectly. Exactly as described.,2025-11-29,162,Toys
REV001309,PRD0456,USR04346,4,Amazing value for money. Love it!,2025-08-26,80,Electronics
REV001310,PRD0069,USR02859,5,Best purchase I made this year.,2024-10-29,42,Fashion
REV001311,PRD0444,USR04759,5,Best purchase I made this year.,2025-05-07,134,Books
REV001312,PRD0032,USR03230,4,Very fast delivery and great quality.,2024-05-17,147,Toys
REV001313,PRD0459,USR02859,3,Decent. Could be better for the price.,2026-01-29,102,Books
REV001314,PRD0468,USR04475,4,Top quality. Will buy again.,2025-01-17,86,Home & Kitchen
REV001315,PRD0009,USR02043,5,Excellent product! Highly recommended.,2024-11-13,129,Toys
REV001316,PRD0115,USR01150,4,Amazing value for money. Love it!,2024-12-26,136,Toys
REV001317,PRD0288,USR00798,3,Nothing special but works fine.,2024-12-03,44,Books
REV001318,PRD0385,USR01555,4,Works perfectly. Exactly as described.,2025-02-07,198,Toys
REV001319,PRD0227,USR01899,3,Nothing special but works fine.,2024-09-13,93,Home & Kitchen
REV001320,PRD0376,USR02184,4,Excellent product! Highly recommended.,2026-01-09,197,Sports
REV001321,PRD0250,USR00594,4,Amazing value for money. Love it!,2025-04-27,164,Beauty
REV001322,PRD0414,USR00197,5,Very fast delivery and great quality.,2026-03-05,168,Toys
REV001323,PRD0457,USR03763,2,Product stopped working after 2 days.,2024-12-31,127,Toys
REV001324,PRD0222,USR01252,3,Decent. Could be better for the price.,2024-06-19,51,Fashion
REV001325,PRD0162,USR01802,5,Works perfectly. Exactly as described.,2025-12-10,173,Grocery
REV001326,PRD0278,USR03292,4,Top quality. Will buy again.,2024-11-22,74,Fashion
REV001327,PRD0188,USR00885,4,Amazing value for money. Love it!,2025-11-23,193,Grocery
REV001328,PRD0439,USR00266,5,Amazing value for money. Love it!,2025-12-14,16,Toys
REV001329,PRD0133,USR03462,3,Decent. Could be better for the price.,2025-08-06,172,Electronics
REV001330,PRD0264,USR04581,5,Works perfectly. Exactly as described.,2026-02-15,117,Toys
REV001331,PRD0360,USR03001,2,Defective item received. No proper support.,2024-07-19,111,Books
REV001332,PRD0091,USR00195,2,Defective item received. No proper support.,2024-04-20,135,Beauty
REV001333,PRD0200,USR03266,5,Amazing value for money. Love it!,2026-01-02,173,Grocery
REV001334,PRD0271,USR00938,5,Very fast delivery and great quality.,2025-02-09,21,Toys
REV001335,PRD0232,USR04148,3,Okay product. Average quality.,2025-07-15,92,Grocery
REV001336,PRD0003,USR00688,5,Best purchase I made this year.,2025-03-16,35,Sports
REV001337,PRD0108,USR00731,3,Okay product. Average quality.,2025-08-19,141,Books
REV001338,PRD0056,USR02083,5,Best purchase I made this year.,2025-06-30,152,Electronics
REV001339,PRD0146,USR03510,5,Works perfectly. Exactly as described.,2024-07-14,160,Electronics
REV001340,PRD0194,USR00598,5,Best purchase I made this year.,2024-08-01,50,Grocery
REV001341,PRD0334,USR03628,4,Excellent product! Highly recommended.,2024-07-23,140,Books
REV001342,PRD0279,USR00587,2,Pathetic quality. Waste of money.,2024-11-12,152,Toys
REV001343,PRD0460,USR04658,3,Okay product. Average quality.,2025-04-30,148,Sports
REV001344,PRD0350,USR00774,4,Best purchase I made this year.,2024-06-17,140,Toys
REV001345,PRD0290,USR03203,5,Works perfectly. Exactly as described.,2025-08-15,52,Electronics
REV001346,PRD0021,USR00619,5,Top quality. Will buy again.,2026-03-30,49,Toys
REV001347,PRD0167,USR02263,1,Fake product. Totally different from description.,2025-06-25,114,Sports
REV001348,PRD0303,USR04417,4,Top quality. Will buy again.,2025-10-05,200,Home & Kitchen
REV001349,PRD0128,USR03599,5,Amazing value for money. Love it!,2025-11-06,112,Home & Kitchen
REV001350,PRD0324,USR02296,5,Excellent product! Highly recommended.,2025-02-18,42,Sports
REV001351,PRD0101,USR03041,4,Amazing value for money. Love it!,2026-01-23,117,Home & Kitchen
REV001352,PRD0252,USR00832,4,Amazing value for money. Love it!,2025-01-10,175,Home & Kitchen
REV001353,PRD0071,USR01362,4,Amazing value for money. Love it!,2025-06-15,117,Books
REV001354,PRD0057,USR00966,5,Works perfectly. Exactly as described.,2025-07-07,46,Beauty
REV001355,PRD0495,USR01885,5,Excellent product! Highly recommended.,2025-11-18,36,Electronics
REV001356,PRD0012,USR01025,4,Excellent product! Highly recommended.,2025-02-05,173,Toys
REV001357,PRD0020,USR03117,4,Amazing value for money. Love it!,2025-09-10,90,Books
REV001358,PRD0301,USR03099,3,Average experience. Delivery was okay.,2025-07-02,93,Fashion
REV001359,PRD0353,USR01696,4,Very fast delivery and great quality.,2025-10-25,186,Home & Kitchen
REV001360,PRD0377,USR01247,5,Amazing value for money. Love it!,2025-01-26,53,Books
REV001361,PRD0179,USR04788,4,Very fast delivery and great quality.,2025-06-19,199,Toys
REV001362,PRD0157,USR02794,4,Works perfectly. Exactly as described.,2025-04-07,188,Toys
REV001363,PRD0313,USR00969,4,Amazing value for money. Love it!,2025-01-27,24,Fashion
REV001364,PRD0037,USR02690,5,Top quality. Will buy again.,2024-07-31,47,Sports
REV001365,PRD0321,USR03068,2,Very disappointed. Not as shown in pictures.,2024-10-15,187,Electronics
REV001366,PRD0406,USR01623,4,Amazing value for money. Love it!,2024-12-22,47,Books
REV001367,PRD0194,USR02267,5,Works perfectly. Exactly as described.,2024-08-23,84,Grocery
REV001368,PRD0437,USR01695,2,Product stopped working after 2 days.,2024-12-06,122,Grocery
REV001369,PRD0200,USR04157,5,Top quality. Will buy again.,2024-07-12,155,Grocery
REV001370,PRD0434,USR03799,1,Fake product. Totally different from description.,2024-11-23,124,Sports
REV001371,PRD0217,USR00029,3,Okay product. Average quality.,2025-12-31,101,Beauty
REV001372,PRD0265,USR01687,3,Okay product. Average quality.,2024-11-10,41,Books
REV001373,PRD0396,USR01276,3,Average experience. Delivery was okay.,2024-05-30,104,Sports
REV001374,PRD0194,USR02750,1,Worst product ever. Do not buy.,2024-11-26,122,Grocery
REV001375,PRD0067,USR04079,4,Excellent product! Highly recommended.,2025-12-06,90,Beauty
REV001376,PRD0274,USR03892,5,Very fast delivery and great quality.,2024-04-13,75,Home & Kitchen
REV001377,PRD0035,USR01028,3,Average experience. Delivery was okay.,2025-11-14,54,Grocery
REV001378,PRD0475,USR04954,2,Very disappointed. Not as shown in pictures.,2024-05-13,22,Home & Kitchen
REV001379,PRD0415,USR04422,5,Very fast delivery and great quality.,2025-07-14,45,Books
REV001380,PRD0037,USR03941,2,Very disappointed. Not as shown in pictures.,2024-10-02,111,Sports
REV001381,PRD0429,USR04562,5,Very fast delivery and great quality.,2025-02-22,198,Electronics
REV001382,PRD0211,USR02368,5,Very fast delivery and great quality.,2025-06-07,200,Books
REV001383,PRD0298,USR00005,2,Pathetic quality. Waste of money.,2025-06-17,194,Books
REV001384,PRD0064,USR04635,1,Pathetic quality. Waste of money.,2025-03-25,47,Electronics
REV001385,PRD0441,USR01448,5,Best purchase I made this year.,2025-04-29,151,Books
REV001386,PRD0113,USR03787,4,Very fast delivery and great quality.,2025-03-29,114,Beauty
REV001387,PRD0047,USR00094,4,Works perfectly. Exactly as described.,2025-01-29,26,Home & Kitchen
REV001388,PRD0328,USR00301,4,Amazing value for money. Love it!,2024-04-14,90,Home & Kitchen
REV001389,PRD0025,USR01171,5,Works perfectly. Exactly as described.,2025-01-14,60,Home & Kitchen
REV001390,PRD0189,USR02741,4,Excellent product! Highly recommended.,2024-06-10,146,Beauty
REV001391,PRD0114,USR01351,3,Average experience. Delivery was okay.,2025-04-08,89,Fashion
REV001392,PRD0181,USR02953,4,Best purchase I made this year.,2024-10-04,89,Toys
REV001393,PRD0110,USR01533,5,Works perfectly. Exactly as described.,2026-02-07,45,Fashion
REV001394,PRD0086,USR04884,5,Best purchase I made this year.,2024-06-23,118,Beauty
REV001395,PRD0218,USR04865,2,Pathetic quality. Waste of money.,2024-09-23,188,Electronics
REV001396,PRD0028,USR01565,5,Very fast delivery and great quality.,2024-11-29,78,Home & Kitchen
REV001397,PRD0337,USR00247,3,Okay product. Average quality.,2025-09-17,48,Electronics
REV001398,PRD0463,USR04280,3,Decent. Could be better for the price.,2025-01-19,12,Books
REV001399,PRD0455,USR02364,5,Amazing value for money. Love it!,2025-01-06,1,Grocery
REV001400,PRD0389,USR01795,1,Defective item received. No proper support.,2025-02-28,101,Toys
REV001401,PRD0003,USR01990,5,Top quality. Will buy again.,2024-06-18,10,Sports
REV001402,PRD0001,USR02859,5,Best purchase I made this year.,2025-02-09,92,Grocery
REV001403,PRD0438,USR02764,3,Decent. Could be better for the price.,2025-08-16,115,Beauty
REV001404,PRD0381,USR04673,4,Works perfectly. Exactly as described.,2024-10-23,14,Sports
REV001405,PRD0033,USR00351,1,Pathetic quality. Waste of money.,2025-01-25,34,Sports
REV001406,PRD0335,USR02049,4,Top quality. Will buy again.,2025-01-23,143,Grocery
REV001407,PRD0213,USR02840,3,Okay product. Average quality.,2026-03-17,1,Books
REV001408,PRD0164,USR01410,4,Amazing value for money. Love it!,2025-03-24,22,Fashion
REV001409,PRD0130,USR02334,5,Top quality. Will buy again.,2024-12-13,150,Sports
REV001410,PRD0456,USR02648,5,Amazing value for money. Love it!,2025-12-27,124,Electronics
REV001411,PRD0266,USR04453,4,Works perfectly. Exactly as described.,2025-08-02,4,Beauty
REV001412,PRD0070,USR04370,5,Top quality. Will buy again.,2024-04-09,102,Fashion
REV001413,PRD0150,USR00251,4,Best purchase I made this year.,2024-07-21,151,Grocery
REV001414,PRD0481,USR02532,4,Amazing value for money. Love it!,2024-12-02,134,Sports
REV001415,PRD0282,USR03961,3,Nothing special but works fine.,2024-05-02,121,Toys
REV001416,PRD0091,USR01979,5,Works perfectly. Exactly as described.,2025-05-01,34,Beauty
REV001417,PRD0258,USR03650,4,Best purchase I made this year.,2024-11-14,147,Home & Kitchen
REV001418,PRD0277,USR03058,4,Works perfectly. Exactly as described.,2025-11-16,96,Home & Kitchen
REV001419,PRD0341,USR01510,5,Works perfectly. Exactly as described.,2025-02-25,161,Electronics
REV001420,PRD0129,USR00887,5,Very fast delivery and great quality.,2024-08-28,8,Fashion
REV001421,PRD0361,USR01658,5,Works perfectly. Exactly as described.,2025-12-10,58,Electronics
REV001422,PRD0135,USR03410,5,Top quality. Will buy again.,2025-01-20,155,Electronics
REV001423,PRD0006,USR01150,5,Excellent product! Highly recommended.,2024-10-11,106,Electronics
REV001424,PRD0208,USR00802,5,Best purchase I made this year.,2024-11-22,60,Fashion
REV001425,PRD0323,USR02600,5,Top quality. Will buy again.,2024-06-11,155,Home & Kitchen
REV001426,PRD0352,USR02960,5,Best purchase I made this year.,2025-07-24,138,Sports
REV001427,PRD0179,USR03155,3,Okay product. Average quality.,2025-12-07,182,Toys
REV001428,PRD0114,USR01540,4,Very fast delivery and great quality.,2025-03-08,112,Fashion
REV001429,PRD0048,USR04681,4,Best purchase I made this year.,2025-04-02,17,Grocery
REV001430,PRD0489,USR01348,4,Best purchase I made this year.,2025-08-26,143,Home & Kitchen
REV001431,PRD0151,USR03689,5,Top quality. Will buy again.,2024-08-21,144,Electronics
REV001432,PRD0399,USR02438,4,Top quality. Will buy again.,2025-03-25,3,Sports
REV001433,PRD0287,USR04282,5,Works perfectly. Exactly as described.,2026-03-19,85,Sports
REV001434,PRD0238,USR01511,4,Very fast delivery and great quality.,2025-08-12,122,Toys
REV001435,PRD0439,USR02682,4,Amazing value for money. Love it!,2024-11-25,14,Toys
REV001436,PRD0288,USR00485,4,Excellent product! Highly recommended.,2025-08-04,49,Books
REV001437,PRD0244,USR02553,4,Best purchase I made this year.,2026-02-21,187,Grocery
REV001438,PRD0130,USR04477,5,Amazing value for money. Love it!,2025-03-25,106,Sports
REV001439,PRD0121,USR01723,1,Product stopped working after 2 days.,2025-03-29,33,Electronics
REV001440,PRD0095,USR04614,5,Top quality. Will buy again.,2024-06-22,158,Fashion
REV001441,PRD0292,USR00773,5,Best purchase I made this year.,2026-04-02,132,Sports
REV001442,PRD0175,USR02672,4,Best purchase I made this year.,2025-04-11,40,Grocery
REV001443,PRD0412,USR04509,3,Okay product. Average quality.,2024-11-06,71,Fashion
REV001444,PRD0131,USR01953,5,Works perfectly. Exactly as described.,2025-12-15,167,Home & Kitchen
REV001445,PRD0016,USR00309,4,Best purchase I made this year.,2025-12-27,19,Sports
REV001446,PRD0122,USR03431,4,Best purchase I made this year.,2025-11-16,52,Grocery
REV001447,PRD0226,USR00669,4,Top quality. Will buy again.,2024-09-19,183,Toys
REV001448,PRD0085,USR02920,4,Very fast delivery and great quality.,2024-05-21,99,Toys
REV001449,PRD0036,USR03452,3,Average experience. Delivery was okay.,2025-01-15,22,Sports
REV001450,PRD0439,USR04204,5,Excellent product! Highly recommended.,2025-01-16,43,Toys
REV001451,PRD0258,USR04805,1,Defective item received. No proper support.,2025-04-22,130,Home & Kitchen
REV001452,PRD0291,USR04741,5,Works perfectly. Exactly as described.,2024-06-23,135,Toys
REV001453,PRD0093,USR03162,4,Best purchase I made this year.,2024-05-13,83,Toys
REV001454,PRD0240,USR04043,2,Product stopped working after 2 days.,2025-12-11,172,Sports
REV001455,PRD0149,USR04630,5,Works perfectly. Exactly as described.,2025-01-24,12,Grocery
REV001456,PRD0212,USR01777,4,Very fast delivery and great quality.,2024-11-10,50,Books
REV001457,PRD0198,USR02091,5,Excellent product! Highly recommended.,2024-12-18,112,Home & Kitchen
REV001458,PRD0074,USR03025,4,Very fast delivery and great quality.,2024-05-30,91,Home & Kitchen
REV001459,PRD0211,USR04565,1,Worst product ever. Do not buy.,2025-02-06,102,Books
REV001460,PRD0156,USR03722,5,Best purchase I made this year.,2025-03-23,47,Electronics
REV001461,PRD0034,USR03102,5,Works perfectly. Exactly as described.,2024-10-28,54,Beauty
REV001462,PRD0095,USR04804,3,Average experience. Delivery was okay.,2024-06-19,30,Fashion
