review_id,product_id,rating,review_text,sentiment_label,helpful_votes,review_length,category
REV004132,PRD0226,2,Defective item received. No proper support.,Negative,128,43,Toys
REV004133,PRD0340,2,Pathetic quality. Waste of money.,Negative,62,33,Beauty
REV004134,PRD0233,3,Decent. Could be better for the price.,Neutral,24,38,Fashion
REV004135,PRD0309,5,Top quality. Will buy again.,Positive,69,28,Sports
REV004136,PRD0026,5,Excellent product! Highly recommended.,Positive,33,38,Electronics
REV004137,PRD0198,5,Best purchase I made this year.,Positive,10,31,Home & Kitchen
REV004138,PRD0366,4,Best purchase I made this year.,Positive,23,31,Grocery
REV004139,PRD0388,4,Excellent product! Highly recommended.,Positive,28,38,Beauty
REV004140,PRD0282,5,Amazing value for money. Love it!,Positive,31,33,Toys
REV004141,PRD0354,5,Amazing value for money. Love it!,Positive,90,33,Toys
REV004142,PRD0328,4,Works perfectly. Exactly as described.,Positive,171,38,Home & Kitchen
REV004143,PRD0083,5,Excellent product! Highly recommended.,Positive,149,38,Toys
REV004144,PRD0229,5,Very fast delivery and great quality.,Positive,178,37,Books
REV004145,PRD0368,2,Pathetic quality. Waste of money.,Negative,90,33,Beauty
REV004146,PRD0059,4,Excellent product! Highly recommended.,Positive,141,38,Grocery
REV004147,PRD0361,3,Decent. Could be better for the price.,Neutral,146,38,Electronics
REV004148,PRD0213,5,Excellent product! Highly recommended.,Positive,108,38,Books
REV004149,PRD0489,4,Top quality. Will buy again.,Positive,76,28,Home & Kitchen
REV004150,PRD0015,5,Very fast delivery and great quality.,Positive,83,37,Fashion
REV004151,PRD0192,4,Top quality. Will buy again.,Positive,172,28,Sports
REV004152,PRD0078,4,Best purchase I made this year.,Positive,51,31,Toys
REV004153,PRD0016,1,Product stopped working after 2 days.,Negative,6,37,Sports
REV004154,PRD0394,4,Top quality. Will buy again.,Positive,21,28,Books
REV004155,PRD0431,1,Worst product ever. Do not buy.,Negative,59,31,Grocery
REV004156,PRD0233,5,Best purchase I made this year.,Positive,47,31,Fashion
REV004157,PRD0408,3,Average experience. Delivery was okay.,Neutral,197,38,Books
REV004158,PRD0263,3,Decent. Could be better for the price.,Neutral,154,38,Sports
REV004159,PRD0020,5,Works perfectly. Exactly as described.,Positive,178,38,Books
REV004160,PRD0160,4,Very fast delivery and great quality.,Positive,124,37,Home & Kitchen
REV004161,PRD0330,3,Nothing special but works fine.,Neutral,137,31,Electronics
REV004162,PRD0462,5,Excellent product! Highly recommended.,Positive,4,38,Toys
REV004163,PRD0130,5,Top quality. Will buy again.,Positive,111,28,Sports
REV004164,PRD0225,5,Excellent product! Highly recommended.,Positive,138,38,Home & Kitchen
REV004165,PRD0382,5,Top quality. Will buy again.,Positive,70,28,Home & Kitchen
REV004166,PRD0266,5,Works perfectly. Exactly as described.,Positive,152,38,Beauty
REV004167,PRD0413,5,Amazing value for money. Love it!,Positive,160,33,Fashion
REV004168,PRD0340,3,Nothing special but works fine.,Neutral,188,31,Beauty
REV004169,PRD0094,4,Top quality. Will buy again.,Positive,98,28,Books
REV004170,PRD0262,4,Best purchase I made this year.,Positive,34,31,Toys
REV004171,PRD0271,5,Works perfectly. Exactly as described.,Positive,138,38,Toys
REV004172,PRD0378,5,Very fast delivery and great quality.,Positive,31,37,Toys
REV004173,PRD0430,5,Very fast delivery and great quality.,Positive,179,37,Sports
REV004174,PRD0126,3,Okay product. Average quality.,Neutral,21,30,Sports
REV004175,PRD0157,5,Very fast delivery and great quality.,Positive,21,37,Toys
REV004176,PRD0282,4,Very fast delivery and great quality.,Positive,42,37,Toys
REV004177,PRD0256,4,Best purchase I made this year.,Positive,182,31,Home & Kitchen
REV004178,PRD0232,4,Best purchase I made this year.,Positive,36,31,Grocery
REV004179,PRD0437,4,Amazing value for money. Love it!,Positive,136,33,Grocery
REV004180,PRD0133,2,Defective item received. No proper support.,Negative,24,43,Electronics
REV004181,PRD0420,4,Best purchase I made this year.,Positive,114,31,Grocery
REV004182,PRD0150,5,Best purchase I made this year.,Positive,105,31,Grocery
REV004183,PRD0011,3,Nothing special but works fine.,Neutral,178,31,Sports
REV004184,PRD0444,5,Best purchase I made this year.,Positive,50,31,Books
REV004185,PRD0047,5,Best purchase I made this year.,Positive,53,31,Home & Kitchen
REV004186,PRD0425,4,Amazing value for money. Love it!,Positive,122,33,Grocery
REV004187,PRD0359,5,Top quality. Will buy again.,Positive,112,28,Beauty
REV004188,PRD0093,4,Very fast delivery and great quality.,Positive,83,37,Toys
REV004189,PRD0432,5,Works perfectly. Exactly as described.,Positive,90,38,Grocery
REV004190,PRD0464,4,Very fast delivery and great quality.,Positive,129,37,Toys
REV004191,PRD0090,4,Top quality. Will buy again.,Positive,132,28,Toys
REV004192,PRD0373,3,Okay product. Average quality.,Neutral,122,30,Grocery
REV004193,PRD0257,3,Okay product. Average quality.,Neutral,155,30,Home & Kitchen
REV004194,PRD0373,3,Decent. Could be better for the price.,Neutral,115,38,Grocery
REV004195,PRD0443,2,Product stopped working after 2 days.,Negative,98,37,Toys
REV004196,PRD0212,5,Very fast delivery and great quality.,Positive,175,37,Books
REV004197,PRD0402,5,Works perfectly. Exactly as described.,Positive,77,38,Sports
REV004198,PRD0297,5,Amazing value for money. Love it!,Positive,168,33,Fashion
REV004199,PRD0108,1,Product stopped working after 2 days.,Negative,20,37,Books
REV004200,PRD0358,5,Best purchase I made this year.,Positive,121,31,Electronics
REV004201,PRD0415,2,Very disappointed. Not as shown in pictures.,Negative,1,44,Books
REV004202,PRD0453,5,Very fast delivery and great quality.,Positive,96,37,Electronics
REV004203,PRD0229,5,Top quality. Will buy again.,Positive,64,28,Books
REV004204,PRD0003,1,Product stopped working after 2 days.,Negative,73,37,Sports
REV004205,PRD0378,2,Very disappointed. Not as shown in pictures.,Negative,53,44,Toys
REV004206,PRD0138,5,Excellent product! Highly recommended.,Positive,165,38,Home & Kitchen
REV004207,PRD0009,2,Pathetic quality. Waste of money.,Negative,106,33,Toys
REV004208,PRD0183,3,Okay product. Average quality.,Neutral,26,30,Fashion
REV004209,PRD0016,4,Amazing value for money. Love it!,Positive,35,33,Sports
REV004210,PRD0291,4,Best purchase I made this year.,Positive,175,31,Toys
REV004211,PRD0416,2,Defective item received. No proper support.,Negative,167,43,Electronics
REV004212,PRD0005,3,Nothing special but works fine.,Neutral,8,31,Toys
REV004213,PRD0398,5,Amazing value for money. Love it!,Positive,80,33,Electronics
REV004214,PRD0056,2,Very disappointed. Not as shown in pictures.,Negative,132,44,Electronics
REV004215,PRD0065,3,Average experience. Delivery was okay.,Neutral,83,38,Books
REV004216,PRD0416,1,Fake product. Totally different from description.,Negative,154,49,Electronics
REV004217,PRD0344,5,Works perfectly. Exactly as described.,Positive,131,38,Electronics
REV004218,PRD0387,4,Best purchase I made this year.,Positive,73,31,Beauty
REV004219,PRD0060,4,Very fast delivery and great quality.,Positive,171,37,Grocery
REV004220,PRD0232,2,Pathetic quality. Waste of money.,Negative,7,33,Grocery
REV004221,PRD0123,5,Excellent product! Highly recommended.,Positive,36,38,Home & Kitchen
REV004222,PRD0181,3,Nothing special but works fine.,Neutral,96,31,Toys
REV004223,PRD0158,3,Nothing special but works fine.,Neutral,192,31,Beauty
REV004224,PRD0079,5,Top quality. Will buy again.,Positive,10,28,Electronics
REV004225,PRD0174,4,Very fast delivery and great quality.,Positive,151,37,Fashion
REV004226,PRD0260,1,Fake product. Totally different from description.,Negative,40,49,Sports
REV004227,PRD0439,4,Excellent product! Highly recommended.,Positive,39,38,Toys
REV004228,PRD0192,2,Fake product. Totally different from description.,Negative,146,49,Sports
REV004229,PRD0066,4,Top quality. Will buy again.,Positive,107,28,Fashion
REV004230,PRD0171,5,Top quality. Will buy again.,Positive,26,28,Grocery
REV004231,PRD0140,5,Best purchase I made this year.,Positive,1,31,Grocery
REV004232,PRD0343,4,Top quality. Will buy again.,Positive,57,28,Fashion
REV004233,PRD0341,5,Top quality. Will buy again.,Positive,73,28,Electronics
REV004234,PRD0360,3,Nothing special but works fine.,Neutral,98,31,Books
REV004235,PRD0217,4,Amazing value for money. Love it!,Positive,34,33,Beauty
REV004236,PRD0208,5,Excellent product! Highly recommended.,Positive,114,38,Fashion
REV004237,PRD0389,5,Excellent product! Highly recommended.,Positive,49,38,Toys
REV004238,PRD0461,1,Very disappointed. Not as shown in pictures.,Negative,163,44,Books
REV004239,PRD0401,5,Top quality. Will buy again.,Positive,107,28,Toys
REV004240,PRD0241,5,Excellent product! Highly recommended.,Positive,31,38,Books
REV004241,PRD0311,4,Excellent product! Highly recommended.,Positive,94,38,Toys
REV004242,PRD0172,4,Amazing value for money. Love it!,Positive,94,33,Books
REV004243,PRD0408,4,Excellent product! Highly recommended.,Positive,106,38,Books
REV004244,PRD0303,4,Top quality. Will buy again.,Positive,183,28,Home & Kitchen
REV004245,PRD0428,2,Fake product. Totally different from description.,Negative,66,49,Beauty
REV004246,PRD0105,4,Top quality. Will buy again.,Positive,110,28,Grocery
REV004247,PRD0100,5,Very fast delivery and great quality.,Positive,152,37,Beauty
REV004248,PRD0344,4,Very fast delivery and great quality.,Positive,163,37,Electronics
REV004249,PRD0174,5,Works perfectly. Exactly as described.,Positive,196,38,Fashion
REV004250,PRD0329,5,Excellent product! Highly recommended.,Positive,66,38,Electronics
REV004251,PRD0401,5,Very fast delivery and great quality.,Positive,50,37,Toys
REV004252,PRD0359,4,Top quality. Will buy again.,Positive,60,28,Beauty
REV004253,PRD0020,5,Best purchase I made this year.,Positive,44,31,Books
REV004254,PRD0210,4,Works perfectly. Exactly as described.,Positive,162,38,Sports
REV004255,PRD0350,2,Product stopped working after 2 days.,Negative,36,37,Toys
REV004256,PRD0222,3,Nothing special but works fine.,Neutral,139,31,Fashion
REV004257,PRD0278,4,Works perfectly. Exactly as described.,Positive,4,38,Fashion
REV004258,PRD0348,3,Decent. Could be better for the price.,Neutral,180,38,Grocery
REV004259,PRD0476,3,Decent. Could be better for the price.,Neutral,35,38,Books
REV004260,PRD0351,5,Amazing value for money. Love it!,Positive,151,33,Grocery
REV004261,PRD0451,4,Very fast delivery and great quality.,Positive,136,37,Books
REV004262,PRD0128,4,Very fast delivery and great quality.,Positive,166,37,Home & Kitchen
REV004263,PRD0304,3,Decent. Could be better for the price.,Neutral,114,38,Fashion
REV004264,PRD0081,4,Works perfectly. Exactly as described.,Positive,122,38,Electronics
REV004265,PRD0388,5,Top quality. Will buy again.,Positive,15,28,Beauty
REV004266,PRD0444,2,Fake product. Totally different from description.,Negative,109,49,Books
REV004267,PRD0092,5,Works perfectly. Exactly as described.,Positive,25,38,Sports
REV004268,PRD0308,5,Excellent product! Highly recommended.,Positive,135,38,Fashion
REV004269,PRD0137,5,Top quality. Will buy again.,Positive,96,28,Toys
REV004270,PRD0066,1,Product stopped working after 2 days.,Negative,32,37,Fashion
REV004271,PRD0182,5,Top quality. Will buy again.,Positive,35,28,Electronics
REV004272,PRD0178,3,Nothing special but works fine.,Neutral,58,31,Books
REV004273,PRD0413,3,Nothing special but works fine.,Neutral,112,31,Fashion
REV004274,PRD0136,3,Average experience. Delivery was okay.,Neutral,22,38,Sports
REV004275,PRD0441,3,Decent. Could be better for the price.,Neutral,7,38,Books
REV004276,PRD0376,3,Decent. Could be better for the price.,Neutral,96,38,Sports
REV004277,PRD0371,3,Decent. Could be better for the price.,Neutral,200,38,Electronics
REV004278,PRD0313,4,Very fast delivery and great quality.,Positive,162,37,Fashion
REV004279,PRD0143,2,Pathetic quality. Waste of money.,Negative,87,33,Books
REV004280,PRD0256,5,Top quality. Will buy again.,Positive,79,28,Home & Kitchen
REV004281,PRD0463,5,Excellent product! Highly recommended.,Positive,98,38,Books
REV004282,PRD0035,5,Works perfectly. Exactly as described.,Positive,27,38,Grocery
REV004283,PRD0339,5,Very fast delivery and great quality.,Positive,93,37,Electronics
REV004284,PRD0248,4,Best purchase I made this year.,Positive,149,31,Sports
REV004285,PRD0377,5,Amazing value for money. Love it!,Positive,93,33,Books
REV004286,PRD0267,1,Pathetic quality. Waste of money.,Negative,80,33,Home & Kitchen
REV004287,PRD0394,5,Works perfectly. Exactly as described.,Positive,40,38,Books
REV004288,PRD0420,5,Excellent product! Highly recommended.,Positive,173,38,Grocery
REV004289,PRD0279,5,Very fast delivery and great quality.,Positive,164,37,Toys
REV004290,PRD0467,5,Excellent product! Highly recommended.,Positive,62,38,Electronics
REV004291,PRD0469,4,Amazing value for money. Love it!,Positive,183,33,Grocery
REV004292,PRD0136,5,Excellent product! Highly recommended.,Positive,147,38,Sports
REV004293,PRD0054,4,Excellent product! Highly recommended.,Positive,25,38,Toys
REV004294,PRD0378,1,Worst product ever. Do not buy.,Negative,45,31,Toys
REV004295,PRD0020,5,Excellent product! Highly recommended.,Positive,72,38,Books
REV004296,PRD0032,3,Decent. Could be better for the price.,Neutral,79,38,Toys
REV004297,PRD0347,5,Best purchase I made this year.,Positive,119,31,Home & Kitchen
REV004298,PRD0028,5,Best purchase I made this year.,Positive,108,31,Home & Kitchen
REV004299,PRD0063,4,Works perfectly. Exactly as described.,Positive,149,38,Sports
REV004300,PRD0379,5,Excellent product! Highly recommended.,Positive,150,38,Fashion
REV004301,PRD0303,5,Very fast delivery and great quality.,Positive,176,37,Home & Kitchen
REV004302,PRD0498,3,Average experience. Delivery was okay.,Neutral,2,38,Electronics
REV004303,PRD0068,3,Nothing special but works fine.,Neutral,9,31,Beauty
REV004304,PRD0220,4,Works perfectly. Exactly as described.,Positive,82,38,Sports
REV004305,PRD0088,3,Decent. Could be better for the price.,Neutral,36,38,Books
REV004306,PRD0219,3,Average experience. Delivery was okay.,Neutral,28,38,Sports
REV004307,PRD0125,5,Amazing value for money. Love it!,Positive,120,33,Books
REV004308,PRD0410,5,Amazing value for money. Love it!,Positive,36,33,Toys
REV004309,PRD0348,5,Excellent product! Highly recommended.,Positive,76,38,Grocery
REV004310,PRD0036,2,Defective item received. No proper support.,Negative,117,43,Sports
REV004311,PRD0346,3,Nothing special but works fine.,Neutral,126,31,Grocery
REV004312,PRD0277,5,Works perfectly. Exactly as described.,Positive,40,38,Home & Kitchen
REV004313,PRD0074,5,Top quality. Will buy again.,Positive,47,28,Home & Kitchen
REV004314,PRD0479,3,Decent. Could be better for the price.,Neutral,185,38,Books
REV004315,PRD0174,5,Amazing value for money. Love it!,Positive,91,33,Fashion
REV004316,PRD0444,4,Amazing value for money. Love it!,Positive,197,33,Books
REV004317,PRD0349,4,Amazing value for money. Love it!,Positive,170,33,Beauty
REV004318,PRD0034,5,Best purchase I made this year.,Positive,135,31,Beauty
REV004319,PRD0447,4,Works perfectly. Exactly as described.,Positive,0,38,Electronics
REV004320,PRD0385,4,Best purchase I made this year.,Positive,121,31,Toys
REV004321,PRD0298,5,Best purchase I made this year.,Positive,132,31,Books
REV004322,PRD0242,5,Best purchase I made this year.,Positive,168,31,Sports
REV004323,PRD0194,3,Average experience. Delivery was okay.,Neutral,44,38,Grocery
REV004324,PRD0146,1,Pathetic quality. Waste of money.,Negative,80,33,Electronics
REV004325,PRD0129,1,Product stopped working after 2 days.,Negative,75,37,Fashion
REV004326,PRD0313,4,Best purchase I made this year.,Positive,156,31,Fashion
REV004327,PRD0156,4,Very fast delivery and great quality.,Positive,3,37,Electronics
REV004328,PRD0393,5,Top quality. Will buy again.,Positive,51,28,Grocery
REV004329,PRD0209,4,Excellent product! Highly recommended.,Positive,165,38,Electronics
REV004330,PRD0210,4,Excellent product! Highly recommended.,Positive,174,38,Sports
REV004331,PRD0147,4,Very fast delivery and great quality.,Positive,15,37,Home & Kitchen
REV004332,PRD0084,5,Very fast delivery and great quality.,Positive,148,37,Beauty
REV004333,PRD0322,5,Best purchase I made this year.,Positive,142,31,Grocery
REV004334,PRD0173,4,Excellent product! Highly recommended.,Positive,140,38,Toys
REV004335,PRD0189,1,Product stopped working after 2 days.,Negative,0,37,Beauty
REV004336,PRD0255,5,Top quality. Will buy again.,Positive,3,28,Toys
REV004337,PRD0107,5,Amazing value for money. Love it!,Positive,70,33,Electronics
REV004338,PRD0150,5,Amazing value for money. Love it!,Positive,182,33,Grocery
REV004339,PRD0014,3,Average experience. Delivery was okay.,Neutral,151,38,Sports
REV004340,PRD0048,4,Amazing value for money. Love it!,Positive,152,33,Grocery
REV004341,PRD0054,5,Top quality. Will buy again.,Positive,142,28,Toys
REV004342,PRD0389,2,Pathetic quality. Waste of money.,Negative,192,33,Toys
